252, 210, 7, 1.2478088217940346, 15
247, 158, 2, 0.83200010503658, 15
125, 199, 12, 0.8221968037885147, 29.017236257093817
80, 4, 3, 0.6779062075808948, 15
55, 94, 6, 0.6123349683250742, 26.795522013948524
